Frame Number, Location X, Location Y, Rotation
2135, 863.372848, 130.994192, -104.589355
2136, 862.930512, 127.950143, -105.595367
2137, 862.718128, 126.512129, -106.2369
2138, 862.45135, 124.749765, -106.544861
2139, 862.347998, 124.074833, -106.739418
2140, 862.277189, 123.625398, -106.831848
2141, 862.257882, 123.505081, -106.888153
2142, 862.243263, 123.416986, -106.9086
2143, 862.240347, 123.399716, -106.91581
2144, 862.240347, 123.399716, -106.91581
2145, 862.240347, 123.399716, -106.91581
2146, 862.240347, 123.399716, -106.91581
2147, 862.240087, 123.398861, -106.934464
2148, 862.233026, 123.375672, -107.077278
2149, 862.224533, 123.347929, -107.35598
2150, 862.182004, 123.211184, -107.935242
2151, 862.143215, 123.088754, -108.670914
2152, 862.026269, 122.733949, -109.583908
2153, 861.858996, 122.246823, -110.607162
2154, 861.748146, 121.932894, -111.676544
2155, 861.637275, 121.628421, -112.776192
2156, 861.279728, 120.716121, -113.904221
2157, 861.090876, 120.249137, -115.028122
2158, 860.654296, 119.233386, -115.93235
2159, 860.396894, 118.651093, -116.644135
2160, 860.11708, 118.035406, -117.166054
2161, 859.647549, 117.00761, -117.46283
2162, 859.486084, 116.655147, -117.673553
2163, 859.322651, 116.300308, -117.789307
2164, 859.261219, 116.167354, -117.865128
2165, 859.212908, 116.063357, -117.900719
2166, 859.198269, 116.031946, -117.918442
2167, 859.198269, 116.031946, -117.918442
2168, 859.196972, 116.029498, -117.923302
2169, 859.17188, 115.982153, -117.874763
2170, 859.093905, 115.834791, -117.7686
2171, 859.026236, 115.706613, -117.635399
2172, 858.944289, 115.550883, -117.480728
2173, 858.635174, 114.959136, -117.291054
2174, 858.431348, 114.567273, -117.083885
2175, 857.98474, 113.701664, -116.852745
2176, 857.645335, 113.03997, -116.609993
2177, 856.997524, 111.764126, -116.354843
2178, 856.081877, 109.939999, -116.090149
2179, 855.102372, 107.968321, -115.819115
2180, 854.490304, 106.728157, -115.54509
2181, 853.932701, 105.590664, -115.268639
2182, 852.624539, 102.880317, -114.989006
2183, 851.901442, 101.370488, -114.708069
2184, 850.58009, 98.571818, -114.425049
2185, 849.667863, 96.621791, -114.141281
2186, 847.220715, 94.876388, -113.856506
2187, 845.641414, 93.396179, -113.571152
2188, 843.17484, 91.235083, -113.285271
2189, 840.410095, 88.049784, -112.998917
2190, 837.886083, 84.644817, -112.71209
2191, 836.3804, 82.686596, -112.424866
2192, 835.151526, 81.077282, -112.137436
2193, 831.977342, 76.955468, -111.849754
2194, 830.478203, 75.008771, -111.561829
2195, 827.443001, 71.067431, -111.273911
2196, 825.746597, 68.864578, -110.986145
2197, 822.378588, 64.491073, -110.698227
2198, 820.496435, 62.047016, -110.410149
2199, 816.819148, 57.271902, -110.122375
2200, 814.733604, 54.563733, -109.834343
2201, 810.79859, 49.453948, -109.545944
2202, 806.992152, 44.511125, -109.25753
2203, 804.927254, 41.829766, -108.969032
2204, 802.922406, 39.226385, -108.680389
2205, 798.63133, 33.654237, -108.389694
2206, 794.991697, 27.522748, -108.077393
2207, 793.144285, 24.079708, -107.753342
2208, 790.000043, 17.168036, -107.405594
2209, 788.30444, 13.17871, -107.043839
2210, 786.63994, 9.017358, -106.667152
2211, 784.049585, 1.937966, -106.248505
2212, 782.424858, -2.714087, -105.795418
2213, 780.133718, -9.713047, -105.292465
2214, 777.589477, -18.014157, -104.729721
2215, 775.245076, -25.7074, -104.078903
2216, 773.922553, -30.065391, -103.376091
2217, 772.86443, -33.690424, -102.63308
2218, 770.449549, -42.049949, -101.820953
2219, 769.451162, -45.684897, -100.973877
2220, 767.476738, -52.957505, -100.070877
2221, 766.485216, -56.871946, -99.137703
2222, 764.655033, -64.204197, -98.161827
2223, 763.747382, -68.174501, -97.160606
2224, 762.085033, -75.581226, -96.126305
2225, 761.262732, -79.683451, -95.077599
2226, 760.072611, -87.118302, -94.011093
2227, 759.475934, -91.340621, -92.936722
2228, 758.65309, -98.940529, -91.852913
2229, 758.065089, -106.114077, -90.762627
2230, 757.791931, -110.09973, -89.669464
2231, 757.486509, -117.164716, -88.57431
2232, 757.36525, -121.255779, -87.49765
2233, 757.17575, -128.327856, -86.549194
2234, 757.082695, -132.067601, -85.698509
2235, 756.946455, -138.145908, -85.171867
2236, 756.890333, -140.7509, -84.77771
2237, 756.79048, -145.635749, -84.558159
2238, 756.749276, -147.68782, -84.401337
2239, 756.677795, -151.32825, -84.322739
2240, 756.650228, -152.741842, -84.270844
2241, 756.606505, -154.998876, -84.253792
2242, 756.590082, -155.847461, -84.249565
2243, 756.574341, -156.660757, -84.249565
2244, 756.574341, -156.660757, -84.249565
2245, 756.574341, -156.660757, -84.249565
2246, 756.574341, -156.660757, -84.249565
2247, 756.574341, -156.660757, -84.246193
2248, 756.575947, -156.676696, -84.216988
2249, 756.578166, -156.698645, -84.168304
2250, 756.589527, -156.810138, -84.090813
2251, 756.599795, -156.910177, -83.994926
2252, 756.637322, -157.269773, -83.853539
2253, 756.703992, -157.896266, -83.666267
2254, 756.738076, -158.21265, -83.459641
2255, 756.778305, -158.579625, -83.231865
2256, 756.891924, -159.577069, -82.969589
2257, 756.974224, -160.282454, -82.687485
2258, 757.160175, -161.807598, -82.38031
2259, 757.281168, -162.77516, -82.061165
2260, 757.571292, -164.980464, -81.726715
2261, 757.899104, -167.368164, -81.382118
2262, 758.097223, -168.77693, -81.032997
2263, 758.282929, -170.065819, -80.680443
2264, 758.734322, -173.038107, -80.322151
2265, 758.996334, -174.71913, -79.961891
2266, 759.584125, -178.29992, -79.598991
2267, 759.936684, -180.392459, -79.234703
2268, 760.31239, -182.561328, -78.869408
2269, 761.030285, -186.513928, -78.504547
2270, 761.494849, -189.006204, -78.139908
2271, 762.436104, -193.823604, -77.818634
2272, 763.439752, -198.771231, -77.541168
2273, 764.017158, -201.566966, -77.288902
2274, 764.550351, -204.106651, -77.062927
2275, 765.743529, -209.605906, -76.890465
2276, 766.411217, -212.64, -76.746605
2277, 767.837209, -218.955063, -76.656998
2278, 768.523383, -221.966974, -76.588623
2279, 769.363154, -225.617839, -76.541397
2280, 770.82757, -231.899582, -76.519318
2281, 771.804036, -236.062571, -76.511215
2282, 773.58631, -243.59819, -76.52021
2283, 775.391451, -251.194147, -76.541039
2284, 776.424098, -255.533332, -76.567253
2285, 777.383651, -259.562727, -76.597939
2286, 779.213012, -267.243181, -76.635704
2287, 780.229308, -271.512147, -76.676735
2288, 781.220772, -275.68093, -76.720352
2289, 783.025043, -283.286975, -76.768181
2290, 784.048005, -287.606767, -76.817749
2291, 786.022615, -295.979178, -76.870407
2292, 787.029358, -300.256922, -76.924751
2293, 788.041404, -304.568252, -76.980453
2294, 789.902712, -312.539711, -77.039055
2295, 790.875699, -316.718071, -77.098381
2296, 792.760589, -324.860529, -77.160065
2297, 794.007528, -330.267358, -77.22625
2298, 794.67739, -333.178483, -77.301292
2299, 796.583429, -341.525896, -77.423203
2300, 797.529031, -345.685105, -77.570618
2301, 799.345117, -353.761894, -77.793526
2302, 800.216478, -357.663438, -78.059113
2303, 801.063214, -361.490199, -78.36248
2304, 802.83117, -369.502547, -78.771957
2305, 803.669554, -373.371232, -79.241005
2306, 805.410901, -381.447163, -79.804993
2307, 806.277839, -385.600851, -80.415909
2308, 807.770155, -392.801566, -81.085388
2309, 808.66304, -397.344565, -81.789246
2310, 810.091591, -404.686916, -82.537445
2311, 810.723918, -408.119262, -83.305878
2312, 811.484632, -412.590237, -84.094406
2313, 812.549914, -419.794951, -84.905342
2314, 813.13614, -424.107145, -85.726768
2315, 814.058524, -432.276114, -86.56041
2316, 814.51258, -436.733404, -87.399254
2317, 815.128647, -444.210349, -88.242996
2318, 815.414144, -448.127764, -89.088203
2319, 813.25806, -453.610015, -89.935265
2320, 811.694757, -456.204913, -90.782913
2321, 808.194069, -460.483556, -91.624695
2322, 806.313529, -462.848675, -92.454323
2323, 804.382898, -465.208348, -93.268448
2324, 801.336708, -468.931491, -94.027863
2325, 799.620137, -471.750886, -94.742737
2326, 797.716155, -476.3367, -95.357193
2327, 796.008927, -482.384917, -95.845985
2328, 794.726235, -488.340621, -96.163864
2329, 794.042073, -491.902649, -96.3694
2330, 793.494458, -494.989905, -96.486427
2331, 794.235727, -500.420351, -96.455742
2332, 795.1383, -503.081557, -96.357216
2333, 796.978996, -508.520841, -96.134041
2334, 797.72154, -511.534927, -95.858658
2335, 798.43204, -517.672524, -95.522537
2336, 798.680606, -521.115732, -95.161873
2337, 798.753547, -528.047606, -94.77356
2338, 798.604946, -534.727238, -94.369331
2339, 798.480366, -538.517873, -93.958939
2340, 798.353248, -541.786188, -93.54406
2341, 797.958006, -550.049154, -93.122681
2342, 797.763071, -554.020486, -92.698853
2343, 797.385092, -561.827613, -92.27153
2344, 797.330743, -566.08336, -91.842659
2345, 797.326084, -574.119776, -91.412628
2346, 797.312943, -578.546732, -90.98317
2347, 797.244381, -586.929449, -90.564369
2348, 797.176185, -594.72292, -90.169022
2349, 797.143781, -598.95595, -89.785309
2350, 797.122136, -602.733014, -89.410858
2351, 797.12553, -611.50291, -89.054276
2352, 797.138825, -615.544177, -88.705238
2353, 797.228345, -624.088502, -88.368156
2354, 797.293516, -628.69181, -88.036346
2355, 797.446515, -636.091535, -87.711906
2356, 797.555331, -640.536531, -87.39119
2357, 797.817573, -648.729356, -87.075058
2358, 798.123557, -656.654553, -86.762749
2359, 798.302983, -660.925137, -86.452141
2360, 798.469118, -664.594135, -86.142952
2361, 798.948021, -673.489921, -85.836792
2362, 799.186016, -677.641073, -85.531853
2363, 799.471905, -682.281082, -85.227577
2364, 800.027218, -690.29815, -84.924309
2365, 800.343676, -694.631354, -84.621521
2366, 800.993334, -702.704352, -84.319679
2367, 801.371427, -707.191612, -84.020096
2368, 801.400432, -711.370355, -83.737068
2369, 798.386589, -717.574867, -83.526688
2370, 797.088311, -721.208934, -83.361908
2371, 795.779253, -728.767136, -83.275818
2372, 795.31481, -732.82745, -83.225105
2373, 795.041471, -739.638065, -83.215347
2374, 795.00076, -743.761825, -83.225029
2375, 795.047195, -747.559081, -83.249557
2376, 795.910108, -755.410832, -83.297897
2377, 797.023967, -759.602429, -83.360374
2378, 798.753406, -767.818855, -83.448433
2379, 799.494557, -771.643131, -83.547035
2380, 800.311229, -776.257575, -83.654999
2381, 801.533885, -784.200745, -83.780327
2382, 802.127068, -788.27151, -83.913055
2383, 803.230455, -796.672084, -84.068138
2384, 803.759268, -800.861974, -84.240761
2385, 804.25413, -804.931448, -84.432541
2386, 805.23643, -813.670811, -84.680298
2387, 805.695637, -817.892853, -84.952393
2388, 806.135626, -822.085912, -85.263649
2389, 806.876245, -829.678013, -85.632744
2390, 807.310703, -834.34307, -86.036835
2391, 807.70687, -838.827941, -86.469757
2392, 808.293145, -846.188089, -86.934883
2393, 808.636487, -850.81325, -87.416145
2394, 809.167913, -859.183654, -87.91674
2395, 809.422479, -863.561648, -88.425194
2396, 809.773377, -870.833196, -88.942688
2397, 809.958963, -875.21213, -89.464775
2398, 810.107093, -879.292602, -89.990112
2399, 810.236331, -883.737733, -90.518333
2400, 810.361251, -891.822433, -91.050705
2401, 810.399416, -896.068908, -91.584976
2402, 810.365672, -904.183129, -92.121315
2403, 810.32989, -907.887204, -92.658386
2404, 810.259574, -912.110241, -93.186882
2405, 810.017297, -920.086406, -93.673309
2406, 809.875024, -924.003138, -94.134636
2407, 809.466705, -932.273481, -94.543983
2408, 809.236424, -936.460067, -94.92775
2409, 808.7252, -944.245585, -95.275589
2410, 808.412527, -948.655363, -95.606262
2411, 808.098403, -952.792245, -95.923134
2412, 807.403033, -960.897712, -96.220985
2413, 806.99559, -965.4027, -96.510155
2414, 806.574414, -969.831142, -96.792191
2415, 805.730622, -977.972241, -97.064781
2416, 805.318877, -981.815808, -97.333595
2417, 804.806844, -986.406793, -97.598801
2418, 803.859351, -994.359219, -97.859444
2419, 803.36407, -998.400599, -98.118126
2420, 802.375325, -1006.047952, -98.374039
2421, 801.780289, -1010.52638, -98.628403
2422, 801.22369, -1014.609749, -98.881813
2423, 800.610639, -1018.982372, -99.134262
2424, 799.485403, -1026.63082, -99.3853
2425, 798.921056, -1030.388696, -99.635651
2426, 798.276393, -1034.578932, -99.885025
2427, 797.488825, -1039.551854, -100.133499
2428, 796.928585, -1047.202542, -100.38063
2429, 797.473357, -1051.013891, -100.627098
2430, 797.798521, -1054.819534, -100.87291
2431, 797.939051, -1059.062404, -101.118263
2432, 797.641842, -1066.46131, -101.362617
2433, 797.329318, -1070.859484, -101.606384
2434, 797.329287, -1075.150968, -101.849724
2435, 797.327694, -1079.427387, -102.092842
2436, 797.327636, -1087.650001, -102.334969
2437, 797.325041, -1091.507267, -102.576614
2438, 797.323729, -1095.121169, -102.818054
2439, 797.323691, -1100.406054, -103.05925
2440, 797.323636, -1108.210127, -103.30027
2441, 797.323607, -1112.355803, -103.541222
2442, 797.323579, -1116.26017, -103.782036
2443, 797.226263, -1124.236511, -104.02224
2444, 796.962745, -1128.742843, -104.26104
2445, 796.558925, -1133.007349, -104.498512
2446, 796.047923, -1137.12429, -104.734528
2447, 794.64932, -1145.217457, -104.967903
2448, 793.980592, -1148.77891, -105.200424
2449, 793.07243, -1153.223105, -105.431625
2450, 794.138579, -1159.728577, -105.661308
2451, 794.899652, -1162.586969, -105.890167
2452, 795.854589, -1165.280693, -106.117798
2453, 797.592402, -1171.576277, -106.342712
2454, 798.116946, -1174.762519, -106.566528
2455, 798.364941, -1177.702846, -106.789322
2456, 798.024998, -1184.143864, -107.010704
2457, 797.676986, -1187.600829, -107.231583
2458, 797.35812, -1191.000779, -107.451904
2459, 797.358071, -1197.935333, -107.671341
2460, 797.335535, -1201.877337, -107.890511
2461, 797.335508, -1205.711046, -108.109222
2462, 797.335456, -1213.055687, -108.32766
2463, 797.333249, -1216.874222, -108.545898
2464, 797.33322, -1221.020065, -108.76403
2465, 797.333165, -1228.782873, -108.958931
2466, 797.312807, -1232.588168, -109.123955
2467, 797.31269, -1235.638848, -109.264359
2468, 797.312085, -1241.602787, -109.362083
2469, 797.308222, -1244.657667, -109.437805
2470, 797.303026, -1247.343816, -109.494446
2471, 797.296589, -1250.08293, -109.532341
2472, 797.287299, -1253.679881, -109.548141
2473, 797.283008, -1255.318263, -109.553513
2474, 797.278489, -1257.043721, -109.553513
2475, 797.272695, -1259.255633, -109.553513
2476, 797.270417, -1260.125506, -109.553513
2477, 797.26872, -1260.773421, -109.553513
2478, 797.267241, -1261.338065, -109.553513
2479, 797.267241, -1261.338065, -109.553513
2480, 797.267241, -1261.338065, -109.553513
2481, 797.267241, -1261.338065, -109.553513
2482, 797.267241, -1261.338065, -109.553513
2483, 797.267241, -1261.338065, -109.553513
2484, 797.267, -1261.338745, -109.548882
2485, 797.263212, -1261.34941, -109.507034
2486, 797.236133, -1261.425823, -109.415001
2487, 797.213963, -1261.488546, -109.294685
2488, 797.1821, -1261.579061, -109.14782
2489, 797.042384, -1261.979654, -108.947411
2490, 796.948636, -1262.250013, -108.72142
2491, 796.841282, -1262.561929, -108.475403
2492, 796.705357, -1262.960628, -108.2099
2493, 796.38171, -1263.926557, -107.919098
2494, 796.156843, -1264.604796, -107.616562
2495, 795.918018, -1265.333586, -107.304977
2496, 795.663367, -1266.120633, -106.986115
2497, 795.069825, -1268.002469, -106.656754
2498, 794.775103, -1268.947527, -106.323425
2499, 794.480478, -1269.904139, -105.986656
2500, 793.68101, -1272.582842, -105.644028
2501, 793.26288, -1274.003894, -105.299355
2502, 792.852626, -1275.419345, -104.952896
2503, 792.44338, -1276.854127, -104.605064
2504, 791.540408, -1280.130792, -104.25473
2505, 791.113457, -1281.70294, -103.903397
2506, 791.558043, -1282.974502, -103.551079
2507, 792.209657, -1284.190284, -103.197823
2508, 792.851806, -1285.3802, -102.843941
2509, 794.080848, -1287.696669, -102.489029
2510, 794.50398, -1288.852784, -102.134003
2511, 794.911971, -1289.969945, -101.77845
2512, 795.994002, -1292.876271, -101.422523
2513, 796.35787, -1294.391497, -101.06636
2514, 796.583534, -1295.92045, -100.710152
2515, 796.874109, -1297.385705, -100.353828
2516, 797.383406, -1300.7748, -99.997322
2517, 797.525234, -1302.306082, -99.640747
2518, 797.59696, -1304.329375, -99.283936
2519, 797.583842, -1306.387904, -98.92701
2520, 797.338759, -1310.74861, -98.569893
2521, 797.323541, -1312.776729, -98.212975
2522, 797.31582, -1314.838328, -97.856026
2523, 797.315787, -1319.508296, -97.498787
2524, 797.315768, -1322.167311, -97.141479
2525, 797.315749, -1324.81824, -96.784401
2526, 797.315731, -1327.451848, -96.427452
2527, 797.315691, -1333.102027, -96.070717
2528, 797.31454, -1335.719723, -95.71476
2529, 797.314082, -1338.298047, -95.364632
2530, 797.311933, -1343.77697, -95.091637
2531, 797.310077, -1346.222546, -94.867386
2532, 797.309985, -1348.374128, -94.687149
2533, 797.309736, -1350.199205, -94.544205
2534, 797.309714, -1353.247164, -94.456787
2535, 797.309619, -1354.415149, -94.391418
2536, 797.30961, -1355.625277, -94.348381
2537, 797.309596, -1356.587111, -94.32338
2538, 797.559585, -1357.332583, -94.313461
2539, 797.559559, -1357.818277, -94.313461
2540, 797.559559, -1357.818277, -94.313461
2541, 797.559559, -1357.818277, -94.313461
2542, 797.559559, -1357.818277, -94.313461
2543, 797.559559, -1357.818277, -94.313461
2544, 797.559559, -1357.818277, -94.313461
2545, 797.559559, -1357.818277, -94.313461
2546, 797.559559, -1357.818277, -94.313461
2547, 797.559559, -1357.818277, -94.313461
2548, 797.559559, -1357.818277, -94.313461
2549, 797.559559, -1357.818277, -94.313461
2550, 797.559559, -1357.818277, -94.313461
2551, 797.559559, -1357.818277, -94.313461
2552, 797.559559, -1357.818277, -94.313461
2553, 797.559559, -1357.818277, -94.313461
2554, 797.559559, -1357.818277, -94.313461
2555, 797.559559, -1357.818277, -94.313461
2556, 797.559559, -1357.818277, -94.313461
2557, 797.55922, -1357.822773, -94.288155
2558, 797.557909, -1357.840234, -94.221214
2559, 797.554978, -1357.879705, -94.110229
2560, 797.5496, -1357.953457, -93.952644
2561, 797.539556, -1358.095134, -93.740105
2562, 797.50965, -1358.539378, -93.452019
2563, 797.491339, -1358.821145, -93.133308
2564, 797.46906, -1359.182047, -92.788597
2565, 797.40711, -1360.315665, -92.408119
2566, 797.372897, -1360.986276, -92.013527
2567, 797.338414, -1361.723641, -91.608192
2568, 797.313752, -1362.529515, -91.194153
2569, 797.312389, -1363.401771, -90.773468
2570, 797.310957, -1365.499712, -90.343979
2571, 797.309207, -1366.49361, -89.911255
2572, 797.307929, -1367.840512, -89.475594
2573, 797.309915, -1369.24205, -89.037537
2574, 797.317511, -1370.760126, -88.597885
2575, 797.35905, -1373.959713, -88.156296
2576, 797.385298, -1375.523966, -87.713776
2577, 797.419914, -1377.150738, -87.27063
2578, 797.462649, -1378.783344, -86.826889
2579, 797.60763, -1382.662613, -86.424934
2580, 797.703354, -1384.899369, -86.065559
2581, 797.814718, -1387.204953, -85.753006
2582, 797.942261, -1389.579646, -85.49765
2583, 798.08135, -1391.949206, -85.316887
2584, 798.233727, -1394.359483, -85.215691
2585, 798.610016, -1399.653908, -85.24453
2586, 798.792175, -1402.140708, -85.326889
2587, 798.970715, -1404.531594, -85.4795
2588, 799.202999, -1407.604888, -85.70694
2589, 799.461879, -1411.035219, -86.000633
2590, 799.914132, -1417.193644, -86.373375
2591, 800.142706, -1420.388731, -86.782928
2592, 800.358457, -1423.525742, -87.232887
2593, 800.566349, -1426.717825, -87.725174
2594, 800.782853, -1430.315776, -88.270744
2595, 801.113998, -1436.921565, -88.875069
2596, 801.257409, -1440.091837, -89.50116
2597, 801.411664, -1444.155805, -90.147713
2598, 801.534687, -1448.254068, -90.808907
2599, 801.628846, -1452.80242, -91.481506
2600, 801.662502, -1460.674835, -92.166412
2601, 801.649405, -1464.623322, -92.856079
2602, 801.60685, -1468.381908, -93.549652
2603, 801.533347, -1472.076437, -94.24614
2604, 801.238832, -1479.716255, -94.947632
2605, 801.032965, -1484.007582, -95.656845
2606, 800.789858, -1488.212625, -96.378868
2607, 800.5183, -1492.220529, -97.118607
2608, 800.170534, -1496.607087, -97.877968
2609, 799.443757, -1503.944836, -98.67334
2610, 799.057316, -1507.523755, -99.498871
2611, 798.694217, -1510.854739, -100.363129
2612, 797.777462, -1519.031727, -101.325455
2613, 797.197116, -1524.101598, -102.347885
2614, 796.878546, -1526.847783, -103.406357
2615, 796.470504, -1530.297995, -104.50695
2616, 795.559335, -1537.660388, -105.682846
2617, 795.063515, -1541.561663, -106.898796
2618, 794.572724, -1545.316232, -108.151833
2619, 794.117911, -1548.700772, -109.433586
2620, 793.118717, -1555.702132, -110.780685
2621, 792.656038, -1558.852257, -112.157967
2622, 792.206526, -1561.825132, -113.563477
2623, 791.600163, -1565.679202, -115.002487
2624, 790.416066, -1572.673131, -116.492966
2625, 789.850784, -1575.897487, -118.012245
2626, 789.276678, -1579.057234, -119.555908
2627, 788.695096, -1582.144073, -121.121658
2628, 787.516221, -1587.982892, -122.718193
2629, 786.814649, -1591.321325, -124.329254
2630, 786.12251, -1594.489362, -125.951584
2631, 785.127413, -1597.757679, -127.583427
2632, 783.319583, -1603.421465, -129.232224
2633, 782.378335, -1605.324634, -130.890808
2634, 781.554999, -1605.219291, -132.567841
2635, 779.904652, -1605.101473, -134.278214
2636, 778.775087, -1605.099762, -136.010559
2637, 778.210503, -1605.100969, -137.754486
2638, 777.447482, -1605.088664, -139.51767
2639, 775.755383, -1605.088657, -141.325195
2640, 775.008333, -1605.097575, -143.151245
2641, 774.064115, -1605.097571, -144.996735
2642, 773.100629, -1605.097567, -146.860397
2643, 771.992814, -1605.097562, -148.745895
2644, 770.204661, -1605.097555, -150.667313
2645, 769.2408, -1605.099829, -152.609039
2646, 768.246805, -1605.100326, -154.569443
2647, 766.032719, -1605.100316, -156.570435
2648, 764.850444, -1605.100311, -158.597977
2649, 763.680953, -1605.101138, -160.650665
2650, 762.519152, -1605.102319, -162.743103
2651, 760.042889, -1605.102308, -164.938797
2652, 758.916524, -1605.104997, -167.177368
2653, 757.531916, -1605.104991, -169.469467
2654, 756.40156, -1605.109421, -171.805481
2655, 755.469803, -1605.109417, -174.180634
2656, 754.713886, -1605.10984, -176.591568
2657, 754.714689, -1605.109792, -179.016113
2658, 754.719756, -1605.109673, 178.547485
2659, 754.753029, -1605.109673, 176.176758
2660, 754.777131, -1605.109673, 173.896088
2661, 754.842561, -1605.109673, 172.62262
2662, 754.876532, -1605.109673, 171.776886
2663, 754.91312, -1605.109673, 171.244965
2664, 754.998989, -1605.109674, 171.017517
2665, 755.038163, -1605.109674, 170.879333
2666, 755.083631, -1605.109838, 170.807022
2667, 755.112333, -1605.109838, 170.789474
2668, 755.113494, -1605.109842, 170.788239
2669, 755.113494, -1605.109842, 170.788239
2670, 755.113494, -1605.109842, 170.788239
2671, 755.113494, -1605.109842, 170.788239
2672, 755.113494, -1605.109842, 170.788239
2673, 755.113494, -1605.109842, 170.788239
2674, 755.113494, -1605.109842, 170.788239
2675, 755.113494, -1605.109842, 170.788239
2676, 755.113494, -1605.109842, 170.788239
2677, 755.093659, -1605.106625, 170.965668
2678, 755.077681, -1605.104061, 171.254623
2679, 755.035926, -1605.097524, 171.696854
2680, 754.856962, -1605.070903, 172.323013
2681, 754.73722, -1605.053735, 173.022812
2682, 754.223803, -1604.987291, 173.840607
2683, 753.902107, -1604.948079, 174.683441
2684, 753.551286, -1604.908364, 175.542358
2685, 752.523601, -1604.81073, 176.372955
2686, 751.866691, -1604.754403, 177.18013
2687, 751.145096, -1604.699707, 177.961288
2688, 749.452648, -1604.602462, 178.706573
2689, 748.64311, -1604.561921, 179.437317
2690, 747.550941, -1604.518252, -179.847626
2691, 746.137773, -1604.478845, -179.153793
2692, 743.8902, -1604.452319, -178.507126
2693, 742.518819, -1604.447593, -177.890076
2694, 740.818069, -1604.458823, -177.327698
2695, 737.697981, -1604.528167, -176.895126
2696, 735.966944, -1604.57835, -176.549271
2697, 734.32687, -1604.635676, -176.297424
2698, 730.563772, -1604.809675, -176.255463
2699, 728.360972, -1604.920709, -176.311829
2700, 726.128875, -1605.039787, -176.445496
2701, 723.907039, -1605.097474, -176.63562
2702, 719.082503, -1605.097453, -176.889008
2703, 716.797198, -1605.108547, -177.16449
2704, 714.042753, -1605.108535, -177.458099
2705, 708.647579, -1605.197412, -177.772186
2706, 705.920268, -1605.253746, -178.093491
2707, 703.084548, -1605.319036, -178.420609
2708, 697.650179, -1605.452375, -178.754517
2709, 694.356624, -1605.531358, -179.091309
2710, 691.064733, -1605.605152, -179.430298
2711, 684.313466, -1605.725766, -179.769623
2712, 680.984745, -1605.77697, 179.8936
2713, 677.978455, -1605.814992, 179.561829
2714, 670.255056, -1605.853682, 179.251663
2715, 666.389017, -1605.859931, 178.962891
2716, 662.546936, -1605.852334, 178.702652
2717, 658.570771, -1605.829342, 178.481934
2718, 650.907226, -1605.731906, 178.32016
2719, 646.413282, -1605.642401, 178.189133
2720, 642.148025, -1604.92801, 178.082932
2721, 637.724407, -1604.305384, 177.997925
2722, 629.775596, -1603.479829, 177.939194
2723, 626.068361, -1603.13644, 177.890762
2724, 622.220566, -1602.816807, 177.850998
2725, 613.732777, -1602.254126, 177.824142
2726, 609.462218, -1601.993856, 177.802719
2727, 605.363791, -1601.76086, 177.785385
2728, 601.254567, -1601.540827, 177.771454
2729, 593.382025, -1601.158638, 177.762375
2730, 589.696114, -1600.985396, 177.755142
2731, 585.393451, -1600.789541, 177.749893
2732, 580.525558, -1600.574451, 177.746277
2733, 572.51186, -1600.233803, 177.744492
2734, 568.621049, -1600.0705, 177.743561
2735, 564.819076, -1599.912578, 177.744049
2736, 557.001328, -1599.593553, 177.745209
2737, 552.573093, -1599.414074, 177.745956
2738, 548.2525, -1599.239921, 177.747864
2739, 544.003972, -1599.069454, 177.750153
2740, 539.754506, -1598.899615, 177.752762
2741, 531.661999, -1598.578237, 177.755463
2742, 527.951714, -1598.431205, 177.758469
2743, 524.172535, -1598.281751, 177.761627
2744, 515.516131, -1597.940906, 177.764893
2745, 511.233317, -1597.772549, 177.768341
2746, 507.108261, -1597.61065, 177.771881
2747, 503.185753, -1597.456931, 177.775436
2748, 498.569912, -1597.276364, 177.779007
2749, 491.289525, -1596.992336, 177.782471
2750, 487.719293, -1596.853215, 177.785873
2751, 483.26664, -1596.679974, 177.789001
2752, 478.22673, -1596.484218, 177.791687
2753, 470.370144, -1596.179807, 177.793839
2754, 466.240768, -1596.019978, 177.795456
2755, 462.352179, -1595.869609, 177.796829
2756, 458.493879, -1595.720541, 177.797516
2757, 450.403124, -1595.408414, 177.796371
2758, 446.64415, -1595.263466, 177.795685
2759, 442.068266, -1595.087082, 177.7939
2760, 437.761051, -1594.921073, 177.791656
2761, 433.439846, -1594.754508, 177.788849
2762, 428.922653, -1594.58033, 177.78537
2763, 420.649667, -1594.260999, 177.781067
2764, 416.80262, -1594.11241, 177.776611
2765, 412.989693, -1593.965009, 177.77211
2766, 408.98536, -1593.810035, 177.767059
2767, 401.305444, -1593.512067, 177.761154
2768, 396.778525, -1593.336163, 177.754562
2769, 392.391886, -1593.16541, 177.747726
2770, 388.192231, -1593.001621, 177.740509
2771, 383.985036, -1592.837183, 177.733109
2772, 379.743164, -1592.670992, 177.725616
2773, 375.106667, -1592.488831, 177.717407
2774, 367.400723, -1592.184605, 177.684143
2775, 363.544622, -1592.031737, 177.63298
2776, 359.930272, -1591.887473, 177.566147
2777, 351.87663, -1591.558737, 177.460358
2778, 347.280393, -1591.367833, 177.335648
2779, 342.781764, -1591.176518, 177.196045
2780, 338.406158, -1590.984982, 177.044281
2781, 334.13631, -1590.797364, 176.896851
2782, 330.023559, -1590.615775, 176.757187
